date,freight_rate,open,high,low,vol,change,freight_rate_outlier
2024-02-20,1632.0,"1,632.00","1,632.00","1,632.00",,0.18%,False
2024-02-21,1676.0,"1,676.00","1,676.00","1,676.00",,2.70%,False
2024-02-22,1752.0,"1,752.00","1,752.00","1,752.00",,4.53%,False
2024-02-23,1866.0,"1,866.00","1,866.00","1,866.00",,6.51%,False
2024-02-26,1871.0,"1,871.00","1,871.00","1,871.00",,0.27%,False
2024-02-27,1899.0,"1,899.00","1,899.00","1,899.00",,1.50%,False
2024-02-28,2041.0,"2,041.00","2,041.00","2,041.00",,7.48%,False
2024-02-29,2111.0,"2,111.00","2,111.00","2,111.00",,3.43%,False
2024-03-01,2203.0,"2,203.00","2,203.00","2,203.00",,4.36%,False
2024-03-04,2297.0,"2,297.00","2,297.00","2,297.00",,4.27%,False
2024-03-05,2291.0,"2,291.00","2,291.00","2,291.00",,-0.26%,False
2024-03-06,2176.0,"2,176.00","2,176.00","2,176.00",,-5.02%,False
2024-03-07,2251.0,"2,251.00","2,251.00","2,251.00",,3.45%,False
2024-03-08,2345.0,"2,345.00","2,345.00","2,345.00",,4.18%,False
2024-03-11,2377.0,"2,377.00","2,377.00","2,377.00",,1.36%,False
2024-03-12,2315.0,"2,315.00","2,315.00","2,315.00",,-2.61%,False
2024-03-13,2370.0,"2,370.00","2,370.00","2,370.00",,2.38%,False
2024-03-14,2350.0,"2,350.00","2,350.00","2,350.00",,-0.84%,False
2024-03-15,2374.0,"2,374.00","2,374.00","2,374.00",,1.02%,False
2024-03-18,2419.0,"2,419.00","2,419.00","2,419.00",,1.90%,False
2024-03-19,2392.0,"2,392.00","2,392.00","2,392.00",,-1.12%,False
2024-03-20,2284.0,"2,284.00","2,284.00","2,284.00",,-4.52%,False
2024-03-21,2240.0,"2,240.00","2,240.00","2,240.00",,-1.93%,False
2024-03-22,2196.0,"2,196.00","2,196.00","2,196.00",,-1.96%,False
2024-03-25,2123.0,"2,123.00","2,123.00","2,123.00",,-3.32%,False
2024-03-26,1989.0,"1,989.00","1,989.00","1,989.00",,-6.31%,False
2024-03-27,1845.0,"1,845.00","1,845.00","1,845.00",,-7.24%,False
2024-03-28,1821.0,"1,821.00","1,821.00","1,821.00",,-1.30%,False
2024-04-02,1714.0,"1,714.00","1,714.00","1,714.00",,-5.88%,False
2024-04-03,1711.0,"1,711.00","1,711.00","1,711.00",,-0.18%,False
2024-04-04,1669.0,"1,669.00","1,669.00","1,669.00",,-2.45%,False
2024-04-05,1628.0,"1,628.00","1,628.00","1,628.00",,-2.46%,False
2024-04-08,1594.0,"1,594.00","1,594.00","1,594.00",,-2.09%,False
2024-04-09,1570.0,"1,570.00","1,570.00","1,570.00",,-1.51%,False
2024-04-10,1587.0,"1,587.00","1,587.00","1,587.00",,1.08%,False
2024-04-11,1690.0,"1,690.00","1,690.00","1,690.00",,6.49%,False
2024-04-12,1729.0,"1,729.00","1,729.00","1,729.00",,2.31%,False
2024-04-15,1730.0,"1,730.00","1,730.00","1,730.00",,0.06%,False
2024-04-16,1779.0,"1,779.00","1,779.00","1,779.00",,2.83%,False
2024-04-17,1844.0,"1,844.00","1,844.00","1,844.00",,3.65%,False
2024-04-18,1901.0,"1,901.00","1,901.00","1,901.00",,3.09%,False
2024-04-19,1919.0,"1,919.00","1,919.00","1,919.00",,0.95%,False
2024-04-22,1882.0,"1,882.00","1,882.00","1,882.00",,-1.93%,False
2024-04-23,1804.0,"1,804.00","1,804.00","1,804.00",,-4.14%,False
2024-04-24,1774.0,"1,774.00","1,774.00","1,774.00",,-1.66%,False
2024-04-25,1743.0,"1,743.00","1,743.00","1,743.00",,-1.75%,False
2024-04-26,1721.0,"1,721.00","1,721.00","1,721.00",,-1.26%,False
2024-04-29,1684.0,"1,684.00","1,684.00","1,684.00",,-2.15%,False
2024-04-30,1685.0,"1,685.00","1,685.00","1,685.00",,0.06%,False
2024-05-01,1688.0,"1,688.00","1,688.00","1,688.00",,0.18%,False
2024-05-02,1774.0,"1,774.00","1,774.00","1,774.00",,5.09%,False
2024-05-03,1876.0,"1,876.00","1,876.00","1,876.00",,5.75%,False
2024-05-07,2083.0,"2,083.00","2,083.00","2,083.00",,11.03%,False
2024-05-08,2203.0,"2,203.00","2,203.00","2,203.00",,5.76%,False
2024-05-09,2166.0,"2,166.00","2,166.00","2,166.00",,-1.68%,False
2024-05-10,2129.0,"2,129.00","2,129.00","2,129.00",,-1.71%,False
2024-05-13,2066.0,"2,066.00","2,066.00","2,066.00",,-2.96%,False
2024-05-14,1993.0,"1,993.00","1,993.00","1,993.00",,-3.53%,False
2024-05-15,1889.0,"1,889.00","1,889.00","1,889.00",,-5.22%,False
2024-05-16,1817.0,"1,817.00","1,817.00","1,817.00",,-3.81%,False
2024-05-17,1844.0,"1,844.00","1,844.00","1,844.00",,1.49%,False
2024-05-20,1847.0,"1,847.00","1,847.00","1,847.00",,0.16%,False
2024-05-21,1829.0,"1,829.00","1,829.00","1,829.00",,-0.97%,False
2024-05-22,1804.0,"1,804.00","1,804.00","1,804.00",,-1.37%,False
2024-05-23,1796.0,"1,796.00","1,796.00","1,796.00",,-0.44%,False
2024-05-24,1797.0,"1,797.00","1,797.00","1,797.00",,0.06%,False
2024-05-28,1784.0,"1,784.00","1,784.00","1,784.00",,-0.72%,False
2024-05-29,1790.0,"1,790.00","1,790.00","1,790.00",,0.34%,False
2024-05-30,1801.0,"1,801.00","1,801.00","1,801.00",,0.61%,False
2024-05-31,1815.0,"1,815.00","1,815.00","1,815.00",,0.78%,False
2024-06-03,1808.0,"1,808.00","1,808.00","1,808.00",,-0.39%,False
2024-06-04,1813.0,"1,813.00","1,813.00","1,813.00",,0.28%,False
2024-06-05,1852.0,"1,852.00","1,852.00","1,852.00",,2.15%,False
2024-06-06,1869.0,"1,869.00","1,869.00","1,869.00",,0.92%,False
2024-06-07,1881.0,"1,881.00","1,881.00","1,881.00",,0.64%,False
2024-06-10,1883.0,"1,883.00","1,883.00","1,883.00",,0.11%,False
2024-06-11,1831.0,"1,831.00","1,831.00","1,831.00",,-2.76%,False
2024-06-12,1836.0,"1,836.00","1,836.00","1,836.00",,0.27%,False
2024-06-13,1942.0,"1,942.00","1,942.00","1,942.00",,5.77%,False
2024-06-14,1948.0,"1,948.00","1,948.00","1,948.00",,0.31%,False
2024-06-17,1948.0,"1,948.00","1,948.00","1,948.00",,0.00%,False
2024-06-18,1961.0,"1,961.00","1,961.00","1,961.00",,0.67%,False
2024-06-19,1943.0,"1,943.00","1,943.00","1,943.00",,-0.92%,False
2024-06-20,1984.0,"1,984.00","1,984.00","1,984.00",,2.11%,False
2024-06-21,1997.0,"1,997.00","1,997.00","1,997.00",,0.66%,False
2024-06-24,1973.0,"1,973.00","1,973.00","1,973.00",,-1.20%,False
2024-06-25,1926.0,"1,926.00","1,926.00","1,926.00",,-2.38%,False
2024-06-26,1964.0,"1,964.00","1,964.00","1,964.00",,1.97%,False
2024-06-27,2031.0,"2,031.00","2,031.00","2,031.00",,3.41%,False
2024-06-28,2050.0,"2,050.00","2,050.00","2,050.00",,0.94%,False
2024-07-01,2158.0,"2,158.00","2,158.00","2,158.00",,5.27%,False
2024-07-02,2179.0,"2,179.00","2,179.00","2,179.00",,0.97%,False
2024-07-03,2064.0,"2,064.00","2,064.00","2,064.00",,-5.28%,False
2024-07-04,2021.0,"2,021.00","2,021.00","2,021.00",,-2.08%,False
2024-07-05,1966.0,"1,966.00","1,966.00","1,966.00",,-2.72%,False
2024-07-08,1940.0,"1,940.00","1,940.00","1,940.00",,-1.32%,False
2024-07-09,1894.0,"1,894.00","1,894.00","1,894.00",,-2.37%,False
2024-07-10,1939.0,"1,939.00","1,939.00","1,939.00",,2.38%,False
2024-07-11,1947.0,"1,947.00","1,947.00","1,947.00",,0.41%,False
2024-07-12,1997.0,"1,997.00","1,997.00","1,997.00",,2.57%,False
2024-07-15,1993.0,"1,993.00","1,993.00","1,993.00",,-0.20%,False
2024-07-16,1942.0,"1,942.00","1,942.00","1,942.00",,-2.56%,False
2024-07-17,1890.0,"1,890.00","1,890.00","1,890.00",,-2.68%,False
2024-07-18,1912.0,"1,912.00","1,912.00","1,912.00",,1.16%,False
2024-07-19,1902.0,"1,902.00","1,902.00","1,902.00",,-0.52%,False
2024-07-22,1896.0,"1,896.00","1,896.00","1,896.00",,-0.32%,False
2024-07-23,1869.0,"1,869.00","1,869.00","1,869.00",,-1.42%,False
2024-07-24,1864.0,"1,864.00","1,864.00","1,864.00",,-0.27%,False
2024-07-25,1834.0,"1,834.00","1,834.00","1,834.00",,-1.61%,False
2024-07-26,1808.0,"1,808.00","1,808.00","1,808.00",,-1.42%,False
2024-07-29,1797.0,"1,797.00","1,797.00","1,797.00",,-0.61%,False
2024-07-30,1762.0,"1,762.00","1,762.00","1,762.00",,-1.95%,False
2024-07-31,1708.0,"1,708.00","1,708.00","1,708.00",,-3.06%,False
2024-08-01,1668.0,"1,668.00","1,668.00","1,668.00",,-2.34%,False
2024-08-02,1675.0,"1,675.00","1,675.00","1,675.00",,0.42%,False
2024-08-05,1677.0,"1,677.00","1,677.00","1,677.00",,0.12%,False
2024-08-06,1685.0,"1,685.00","1,685.00","1,685.00",,0.48%,False
2024-08-07,1698.0,"1,698.00","1,698.00","1,698.00",,0.77%,False
2024-08-08,1683.0,"1,683.00","1,683.00","1,683.00",,-0.88%,False
2024-08-09,1670.0,"1,670.00","1,670.00","1,670.00",,-0.77%,False
2024-08-12,1655.0,"1,655.00","1,655.00","1,655.00",,-0.90%,False
2024-08-13,1670.0,"1,670.00","1,670.00","1,670.00",,0.91%,False
2024-08-14,1728.0,"1,728.00","1,728.00","1,728.00",,3.47%,False
2024-08-15,1692.0,"1,692.00","1,692.00","1,692.00",,-2.08%,False
2024-08-16,1691.0,"1,691.00","1,691.00","1,691.00",,-0.06%,False
2024-08-19,1708.0,"1,708.00","1,708.00","1,708.00",,1.01%,False
2024-08-20,1735.0,"1,735.00","1,735.00","1,735.00",,1.58%,False
2024-08-21,1759.0,"1,759.00","1,759.00","1,759.00",,1.38%,False
2024-08-22,1768.0,"1,768.00","1,768.00","1,768.00",,0.51%,False
2024-08-23,1762.0,"1,762.00","1,762.00","1,762.00",,-0.34%,False
2024-08-27,1721.0,"1,721.00","1,721.00","1,721.00",,-2.33%,False
2024-08-28,1755.0,"1,755.00","1,755.00","1,755.00",,1.98%,False
2024-08-29,1827.0,"1,827.00","1,827.00","1,827.00",,4.10%,False
2024-08-30,1814.0,"1,814.00","1,814.00","1,814.00",,-0.71%,False
2024-09-02,1919.0,"1,919.00","1,919.00","1,919.00",,5.79%,False
2024-09-03,1947.0,"1,947.00","1,947.00","1,947.00",,1.46%,False
2024-09-04,1902.0,"1,902.00","1,902.00","1,902.00",,-2.31%,False
2024-09-05,1919.0,"1,919.00","1,919.00","1,919.00",,0.89%,False
2024-09-06,1941.0,"1,941.00","1,941.00","1,941.00",,1.15%,False
2024-09-09,1958.0,"1,958.00","1,958.00","1,958.00",,0.88%,False
2024-09-10,1941.0,"1,941.00","1,941.00","1,941.00",,-0.87%,False
2024-09-11,1963.0,"1,963.00","1,963.00","1,963.00",,1.13%,False
2024-09-12,1927.0,"1,927.00","1,927.00","1,927.00",,-1.83%,False
2024-09-13,1890.0,"1,890.00","1,890.00","1,890.00",,-1.92%,False
2024-09-16,1896.0,"1,896.00","1,896.00","1,896.00",,0.32%,False
2024-09-17,1901.0,"1,901.00","1,901.00","1,901.00",,0.26%,False
2024-09-18,1890.0,"1,890.00","1,890.00","1,890.00",,-0.58%,False
2024-09-19,1976.0,"1,976.00","1,976.00","1,976.00",,4.55%,False
2024-09-20,1977.0,"1,977.00","1,977.00","1,977.00",,0.05%,False
2024-09-23,1999.0,"1,999.00","1,999.00","1,999.00",,1.11%,False
2024-09-24,2014.0,"2,014.00","2,014.00","2,014.00",,0.75%,False
2024-09-25,2016.0,"2,016.00","2,016.00","2,016.00",,0.10%,False
2024-09-26,2091.0,"2,091.00","2,091.00","2,091.00",,3.72%,False
2024-09-27,2110.0,"2,110.00","2,110.00","2,110.00",,0.91%,False
2024-09-30,2084.0,"2,084.00","2,084.00","2,084.00",,-1.23%,False
2024-10-01,2030.0,"2,030.00","2,030.00","2,030.00",,-2.59%,False
2024-10-02,1978.0,"1,978.00","1,978.00","1,978.00",,-2.56%,False
2024-10-03,1941.0,"1,941.00","1,941.00","1,941.00",,-1.87%,False
2024-10-04,1928.0,"1,928.00","1,928.00","1,928.00",,-0.67%,False
2024-10-07,1907.0,"1,907.00","1,907.00","1,907.00",,-1.09%,False
2024-10-08,1860.0,"1,860.00","1,860.00","1,860.00",,-2.46%,False
2024-10-09,1799.0,"1,799.00","1,799.00","1,799.00",,-3.28%,False
2024-10-10,1790.0,"1,790.00","1,790.00","1,790.00",,-0.50%,False
2024-10-11,1809.0,"1,809.00","1,809.00","1,809.00",,1.06%,False
2024-10-14,1814.0,"1,814.00","1,814.00","1,814.00",,0.28%,False
2024-10-15,1766.0,"1,766.00","1,766.00","1,766.00",,-2.65%,False
2024-10-16,1676.0,"1,676.00","1,676.00","1,676.00",,-5.10%,False
2024-10-17,1594.0,"1,594.00","1,594.00","1,594.00",,-4.89%,False
2024-10-18,1576.0,"1,576.00","1,576.00","1,576.00",,-1.13%,False
2024-10-21,1546.0,"1,546.00","1,546.00","1,546.00",,-1.90%,False
2024-10-22,1480.0,"1,480.00","1,480.00","1,480.00",,-4.27%,False
2024-10-23,1445.0,"1,445.00","1,445.00","1,445.00",,-2.36%,False
2024-10-24,1417.0,"1,417.00","1,417.00","1,417.00",,-1.94%,False
2024-10-25,1410.0,"1,410.00","1,410.00","1,410.00",,-0.49%,False
2024-10-28,1382.0,"1,382.00","1,382.00","1,382.00",,-1.99%,False
2024-10-29,1402.0,"1,402.00","1,402.00","1,402.00",,1.45%,False
2024-10-30,1395.0,"1,395.00","1,395.00","1,395.00",,-0.50%,False
2024-10-31,1388.0,"1,388.00","1,388.00","1,388.00",,-0.50%,False
2024-11-01,1378.0,"1,378.00","1,378.00","1,378.00",,-0.72%,False
2024-11-04,1374.0,"1,374.00","1,374.00","1,374.00",,-0.29%,False
2024-11-05,1405.0,"1,405.00","1,405.00","1,405.00",,2.26%,False
2024-11-06,1427.0,"1,427.00","1,427.00","1,427.00",,1.57%,False
2024-11-07,1451.0,"1,451.00","1,451.00","1,451.00",,1.68%,False
2024-11-08,1495.0,"1,495.00","1,495.00","1,495.00",,3.03%,False
2024-11-11,1558.0,"1,558.00","1,558.00","1,558.00",,4.21%,False
2024-11-12,1634.0,"1,634.00","1,634.00","1,634.00",,4.88%,False
2024-11-13,1630.0,"1,630.00","1,630.00","1,630.00",,-0.24%,False
2024-11-14,1692.0,"1,692.00","1,692.00","1,692.00",,3.80%,False
2024-11-15,1785.0,"1,785.00","1,785.00","1,785.00",,5.50%,False
2024-11-18,1756.0,"1,756.00","1,756.00","1,756.00",,-1.62%,False
2024-11-19,1627.0,"1,627.00","1,627.00","1,627.00",,-7.35%,False
2024-11-20,1616.0,"1,616.00","1,616.00","1,616.00",,-0.68%,False
2024-11-21,1576.0,"1,576.00","1,576.00","1,576.00",,-2.48%,False
2024-11-22,1537.0,"1,537.00","1,537.00","1,537.00",,-2.47%,False
2024-11-25,1529.0,"1,529.00","1,529.00","1,529.00",,-0.52%,False
2024-11-26,1581.0,"1,581.00","1,581.00","1,581.00",,3.40%,False
2024-11-27,1509.0,"1,509.00","1,509.00","1,509.00",,-4.55%,False
2024-11-28,1419.0,"1,419.00","1,419.00","1,419.00",,-5.96%,False
2024-11-29,1354.0,"1,354.00","1,354.00","1,354.00",,-4.58%,False
2024-12-02,1298.0,"1,298.00","1,298.00","1,298.00",,-4.14%,False
2024-12-03,1237.0,"1,237.00","1,237.00","1,237.00",,-4.70%,False
2024-12-04,1180.0,"1,180.00","1,180.00","1,180.00",,-4.61%,False
2024-12-05,1160.0,"1,160.00","1,160.00","1,160.00",,-1.69%,False
2024-12-06,1167.0,"1,167.00","1,167.00","1,167.00",,0.60%,False
2024-12-09,1168.0,"1,168.00","1,168.00","1,168.00",,0.09%,False
2024-12-10,1156.0,"1,156.00","1,156.00","1,156.00",,-1.03%,False
2024-12-11,1106.0,"1,106.00","1,106.00","1,106.00",,-4.33%,False
2024-12-12,1055.0,"1,055.00","1,055.00","1,055.00",,-4.61%,False
2024-12-13,1051.0,"1,051.00","1,051.00","1,051.00",,-0.38%,False
2024-12-16,1071.0,"1,071.00","1,071.00","1,071.00",,1.90%,False
2024-12-17,1053.0,"1,053.00","1,053.00","1,053.00",,-1.68%,False
2024-12-18,1028.0,"1,028.00","1,028.00","1,028.00",,-2.37%,False
2024-12-19,976.0,976.00,976.00,976.00,,-5.06%,False
2024-12-20,990.0,990.00,990.00,990.00,,1.43%,False
2024-12-23,994.0,994.00,994.00,994.00,,0.40%,False
2024-12-24,997.0,997.00,997.00,997.00,,0.30%,False
2025-01-02,1029.0,"1,029.00","1,029.00","1,029.00",,3.21%,False
2025-01-03,1072.0,"1,072.00","1,072.00","1,072.00",,4.18%,False
2025-01-06,1043.0,"1,043.00","1,043.00","1,043.00",,-2.71%,False
2025-01-07,1015.0,"1,015.00","1,015.00","1,015.00",,-2.68%,False
2025-01-08,966.0,966.00,966.00,966.00,,-4.83%,False
2025-01-09,969.0,969.00,969.00,969.00,,0.31%,False
2025-01-10,1048.0,"1,048.00","1,048.00","1,048.00",,8.15%,False
2025-01-13,1093.0,"1,093.00","1,093.00","1,093.00",,4.29%,False
2025-01-14,1080.0,"1,080.00","1,080.00","1,080.00",,-1.19%,False
2025-01-15,1063.0,"1,063.00","1,063.00","1,063.00",,-1.57%,False
2025-01-16,1023.0,"1,023.00","1,023.00","1,023.00",,-3.76%,False
2025-01-17,987.0,987.00,987.00,987.00,,-3.52%,False
2025-01-20,957.0,957.00,957.00,957.00,,-3.04%,False
2025-01-21,928.0,928.00,928.00,928.00,,-3.03%,False
2025-01-22,893.0,893.00,893.00,893.00,,-3.77%,False
2025-01-23,824.0,824.00,824.00,824.00,,-7.73%,False
2025-01-24,778.0,778.00,778.00,778.00,,-5.58%,False
2025-01-27,761.0,761.00,761.00,761.00,,-2.19%,False
2025-01-28,746.0,746.00,746.00,746.00,,-1.97%,False
2025-01-29,726.0,726.00,726.00,726.00,,-2.68%,False
2025-01-30,715.0,715.00,715.00,715.00,,-1.52%,False
2025-01-31,735.0,735.00,735.00,735.00,,2.80%,False
2025-02-03,738.0,738.00,738.00,738.00,,0.41%,False
2025-02-04,753.0,753.00,753.00,753.00,,2.03%,False
2025-02-05,771.0,771.00,771.00,771.00,,2.39%,False
2025-02-06,793.0,793.00,793.00,793.00,,2.85%,False
2025-02-07,815.0,815.00,815.00,815.00,,2.77%,False
2025-02-10,809.0,809.00,809.00,809.00,,-0.74%,False
2025-02-11,801.0,801.00,801.00,801.00,,-0.99%,False
2025-02-12,776.0,776.00,776.00,776.00,,-3.12%,False
2025-02-13,780.0,780.00,780.00,780.00,,0.52%,False
2025-02-14,792.0,792.00,792.00,792.00,,1.54%,False
2025-02-17,806.0,806.00,806.00,806.00,,1.77%,False
2025-02-18,841.0,841.00,841.00,841.00,,4.34%,False
2025-02-19,904.0,904.00,904.00,904.00,,7.49%,False
2025-02-20,941.0,941.00,941.00,941.00,,4.09%,False
2025-02-21,981.0,981.00,981.00,981.00,,4.25%,False
2025-02-24,1002.0,"1,002.00","1,002.00","1,002.00",,2.14%,False
2025-02-25,1039.0,"1,039.00","1,039.00","1,039.00",,3.69%,False
2025-02-26,1112.0,"1,112.00","1,112.00","1,112.00",,7.03%,False
2025-02-27,1159.0,"1,159.00","1,159.00","1,159.00",,4.23%,False
2025-02-28,1229.0,"1,229.00","1,229.00","1,229.00",,6.04%,False
2025-03-03,1276.0,"1,276.00","1,276.00","1,276.00",,3.82%,False
2025-03-04,1262.0,"1,262.00","1,262.00","1,262.00",,-1.10%,False
2025-03-05,1228.0,"1,228.00","1,228.00","1,228.00",,-2.69%,False
2025-03-06,1286.0,"1,286.00","1,286.00","1,286.00",,4.72%,False
2025-03-07,1400.0,"1,400.00","1,400.00","1,400.00",,8.86%,False
2025-03-10,1424.0,"1,424.00","1,424.00","1,424.00",,1.71%,False
2025-03-11,1436.0,"1,436.00","1,436.00","1,436.00",,0.84%,False
2025-03-12,1559.0,"1,559.00","1,559.00","1,559.00",,8.57%,False
2025-03-13,1650.0,"1,650.00","1,650.00","1,650.00",,5.84%,False
2025-03-14,1669.0,"1,669.00","1,669.00","1,669.00",,1.15%,False
2025-03-17,1658.0,"1,658.00","1,658.00","1,658.00",,-0.66%,False
2025-03-18,1650.0,"1,650.00","1,650.00","1,650.00",,-0.48%,False
2025-03-19,1637.0,"1,637.00","1,637.00","1,637.00",,-0.79%,False
2025-03-20,1635.0,"1,635.00","1,635.00","1,635.00",,-0.12%,False
2025-03-21,1643.0,"1,643.00","1,643.00","1,643.00",,0.49%,False
2025-03-24,1652.0,"1,652.00","1,652.00","1,652.00",,0.55%,False
2025-03-25,1642.0,"1,642.00","1,642.00","1,642.00",,-0.61%,False
2025-03-26,1634.0,"1,634.00","1,634.00","1,634.00",,-0.49%,False
2025-03-27,1621.0,"1,621.00","1,621.00","1,621.00",,-0.80%,False
2025-03-28,1602.0,"1,602.00","1,602.00","1,602.00",,-1.17%,False
2025-03-31,1598.0,"1,598.00","1,598.00","1,598.00",,-0.25%,False
2025-04-01,1587.0,"1,587.00","1,587.00","1,587.00",,-0.69%,False
2025-04-02,1583.0,"1,583.00","1,583.00","1,583.00",,-0.25%,False
2025-04-03,1540.0,"1,540.00","1,540.00","1,540.00",,-2.72%,False
2025-04-04,1489.0,"1,489.00","1,489.00","1,489.00",,-3.31%,False
2025-04-07,1401.0,"1,401.00","1,401.00","1,401.00",,-5.91%,False
2025-04-08,1342.0,"1,342.00","1,342.00","1,342.00",,-4.21%,False
2025-04-09,1259.0,"1,259.00","1,259.00","1,259.00",,-6.18%,False
2025-04-10,1269.0,"1,269.00","1,269.00","1,269.00",,0.79%,False
2025-04-11,1274.0,"1,274.00","1,274.00","1,274.00",,0.39%,False
2025-04-14,1282.0,"1,282.00","1,282.00","1,282.00",,0.63%,False
2025-04-15,1263.0,"1,263.00","1,263.00","1,263.00",,-1.48%,False
2025-04-16,1241.0,"1,241.00","1,241.00","1,241.00",,-1.74%,False
2025-04-17,1261.0,"1,261.00","1,261.00","1,261.00",,1.61%,False
2025-04-22,1261.0,"1,261.00","1,261.00","1,261.00",,0.00%,False
2025-04-23,1300.0,"1,300.00","1,300.00","1,300.00",,3.09%,False
2025-04-24,1353.0,"1,353.00","1,353.00","1,353.00",,4.08%,False
2025-04-25,1373.0,"1,373.00","1,373.00","1,373.00",,1.48%,False
2025-04-28,1403.0,"1,403.00","1,403.00","1,403.00",,2.18%,False
2025-04-29,1398.0,"1,398.00","1,398.00","1,398.00",,-0.36%,False
2025-04-30,1386.0,"1,386.00","1,386.00","1,386.00",,-0.86%,False
2025-05-01,1411.0,"1,411.00","1,411.00","1,411.00",,1.80%,False
2025-05-02,1421.0,"1,421.00","1,421.00","1,421.00",,0.71%,False
2025-05-06,1406.0,"1,406.00","1,406.00","1,406.00",,-1.06%,False
2025-05-07,1374.0,"1,374.00","1,374.00","1,374.00",,-2.28%,False
2025-05-08,1316.0,"1,316.00","1,316.00","1,316.00",,-4.22%,False
2025-05-09,1299.0,"1,299.00","1,299.00","1,299.00",,-1.29%,False
2025-05-12,1304.0,"1,304.00","1,304.00","1,304.00",,0.38%,False
2025-05-13,1280.0,"1,280.00","1,280.00","1,280.00",,-1.84%,False
2025-05-14,1267.0,"1,267.00","1,267.00","1,267.00",,-1.02%,False
2025-05-15,1305.0,"1,305.00","1,305.00","1,305.00",,3.00%,False
2025-05-16,1388.0,"1,388.00","1,388.00","1,388.00",,6.36%,False
2025-05-19,1347.0,"1,347.00","1,347.00","1,347.00",,-2.95%,False
2025-05-20,1340.0,"1,340.00","1,340.00","1,340.00",,-0.52%,False
2025-05-21,1337.0,"1,337.00","1,337.00","1,337.00",,-0.22%,False
2025-05-22,1341.0,"1,341.00","1,341.00","1,341.00",,0.30%,False
2025-05-23,1340.0,"1,340.00","1,340.00","1,340.00",,-0.07%,False
2025-05-27,1296.0,"1,296.00","1,296.00","1,296.00",,-3.28%,False
2025-05-28,1303.0,"1,303.00","1,303.00","1,303.00",,0.54%,False
2025-05-29,1353.0,"1,353.00","1,353.00","1,353.00",,3.84%,False
2025-05-30,1418.0,"1,418.00","1,418.00","1,418.00",,4.80%,False
2025-06-02,1422.0,"1,422.00","1,422.00","1,422.00",,0.28%,False
2025-06-03,1430.0,"1,430.00","1,430.00","1,430.00",,0.56%,False
2025-06-04,1489.0,"1,489.00","1,489.00","1,489.00",,4.13%,False
2025-06-05,1626.0,"1,626.00","1,626.00","1,626.00",,9.20%,True
2025-06-06,1633.0,"1,633.00","1,633.00","1,633.00",,0.43%,False
2025-06-09,1691.0,"1,691.00","1,691.00","1,691.00",,3.55%,False
2025-06-10,1680.0,"1,680.00","1,680.00","1,680.00",,-0.65%,False
2025-06-11,1738.0,"1,738.00","1,738.00","1,738.00",,3.45%,False
2025-06-12,1904.0,"1,904.00","1,904.00","1,904.00",,9.55%,False
2025-06-13,1968.0,"1,968.00","1,968.00","1,968.00",,3.36%,False
2025-06-16,1975.0,"1,975.00","1,975.00","1,975.00",,0.36%,False
2025-06-17,1952.0,"1,952.00","1,952.00","1,952.00",,-1.16%,False
2025-06-18,1874.0,"1,874.00","1,874.00","1,874.00",,-4.00%,False
2025-06-19,1751.0,"1,751.00","1,751.00","1,751.00",,-6.56%,False
2025-06-20,1689.0,"1,689.00","1,689.00","1,689.00",,-3.54%,False
2025-06-23,1674.0,"1,674.00","1,674.00","1,674.00",,-0.89%,False
2025-06-24,1681.0,"1,681.00","1,681.00","1,681.00",,0.42%,False
2025-06-25,1665.0,"1,665.00","1,665.00","1,665.00",,-0.95%,False
2025-06-26,1553.0,"1,553.00","1,553.00","1,553.00",,-6.73%,False
2025-06-27,1521.0,"1,521.00","1,521.00","1,521.00",,-2.06%,False
2025-06-30,1489.0,"1,489.00","1,489.00","1,489.00",,-2.10%,False
2025-07-01,1458.0,"1,458.00","1,458.00","1,458.00",,-2.08%,False
2025-07-02,1443.0,"1,443.00","1,443.00","1,443.00",,-1.03%,False
2025-07-03,1434.0,"1,434.00","1,434.00","1,434.00",,-0.62%,False
2025-07-04,1436.0,"1,436.00","1,436.00","1,436.00",,0.14%,False
2025-07-07,1436.0,"1,436.00","1,436.00","1,436.00",,0.00%,False
2025-07-08,1431.0,"1,431.00","1,431.00","1,431.00",,-0.35%,False
2025-07-09,1423.0,"1,423.00","1,423.00","1,423.00",,-0.56%,False
2025-07-10,1465.0,"1,465.00","1,465.00","1,465.00",,2.95%,False
2025-07-11,1663.0,"1,663.00","1,663.00","1,663.00",,13.52%,False
2025-07-14,1783.0,"1,783.00","1,783.00","1,783.00",,7.22%,False
2025-07-15,1866.0,"1,866.00","1,866.00","1,866.00",,4.66%,False
2025-07-16,1906.0,"1,906.00","1,906.00","1,906.00",,2.14%,False
2025-07-17,2030.0,"2,030.00","2,030.00","2,030.00",,6.51%,False
2025-07-18,2052.0,"2,052.00","2,052.00","2,052.00",,1.08%,False
2025-07-21,2016.0,"2,016.00","2,016.00","2,016.00",,-1.75%,False
2025-07-22,2035.0,"2,035.00","2,035.00","2,035.00",,0.94%,False
2025-07-23,2120.0,"2,120.00","2,120.00","2,120.00",,4.18%,False
2025-07-24,2258.0,"2,258.00","2,258.00","2,258.00",,6.51%,False
2025-07-25,2257.0,"2,257.00","2,257.00","2,257.00",,-0.04%,False
2025-07-28,2226.0,"2,226.00","2,226.00","2,226.00",,-1.37%,False
